ride_id,user_id,ride_date,city,distance_km,fare_amount,payment_method,status
R018040,U00593,2024-08-08,Berlin,21.3,31.61,cash,completed
R003356,U01267,2025-03-28,Hamburg,1.7,6.15,paypal,completed
R024521,U01281,2025-09-15,Berlin,19.7,31.21,paypal,completed
R029366,U01112,2025-10-17,Berlin,7.5,14.14,card,completed
R011550,U01529,2026-05-13,Cologne,21.2,35.85,paypal,completed
R024666,U01424,2024-06-23,Hamburg,11.4,16.38,card,completed
R024799,U00605,2025-03-01,Munich,19.8,29.91,apple_pay,completed
R019340,U01336,2024-12-22,Hamburg,13.5,22.74,paypal,completed
R004705,U00429,2025-05-17,Cologne,2.3,7.17,cash,completed
R010709,U00153,2025-10-17,Frankfurt,27.1,45.93,card,completed
R017002,U00960,2025-06-17,Cologne,11.0,20.79,apple_pay,completed
R001168,U01761,2024-08-14,Munich,9.7,18.42,apple_pay,completed
R024088,U01418,2025-11-21,Hamburg,9.0,17.44,card,completed
R016430,U00849,2025-01-20,Cologne,10.3,0.34,cash,cancelled
R025048,U01831,2024-04-13,Frankfurt,24.4,34.5,card,completed
R027272,U01522,2024-09-18,Munich,14.4,22.62,card,completed
R016747,U00191,2026-03-15,Hamburg,5.2,10.2,apple_pay,completed
R000005,U01061,2026-04-27,Munich,12.1,18.41,paypal,completed
R028464,U01377,2025-01-31,Hamburg,25.2,38.97,card,completed
R003282,U00365,2025-03-07,Berlin,19.5,30.91,cash,completed
R012063,U01788,2026-02-27,Munich,18.6,28.65,cash,completed
R009226,U01048,2025-10-10,Cologne,23.3,29.96,apple_pay,completed
R006768,U00530,2025-03-13,Frankfurt,12.1,18.91,cash,completed
R020291,U01632,2024-10-13,Frankfurt,11.2,19.89,paypal,completed
R019542,U01459,2024-09-15,Cologne,7.0,11.7,card,completed
R009186,U00002,2024-10-08,Munich,24.7,34.93,cash,completed
R027863,U01993,2025-08-07,Frankfurt,17.2,25.94,card,completed
R012844,U01901,2024-11-03,Cologne,14.8,22.64,paypal,completed
R000519,U00497,2024-11-22,Berlin,22.3,33.37,card,completed
R005146,U00813,2025-11-20,Berlin,9.5,18.21,apple_pay,completed
R012994,U01853,2025-06-25,Frankfurt,16.1,26.3,apple_pay,completed
R007764,U00863,2024-12-19,Hamburg,1.7,6.17,paypal,completed
R029180,U01619,2025-01-19,Hamburg,21.6,36.63,paypal,completed
R023799,U01254,2026-04-11,Berlin,22.0,29.78,apple_pay,completed
R008173,U01322,2025-10-10,Munich,8.4,13.14,apple_pay,completed
R024415,U01686,2024-06-17,Cologne,20.0,29.53,card,completed
R001990,U00188,2025-08-29,Frankfurt,27.8,45.13,card,completed
R028195,U00222,2025-12-06,Cologne,25.1,1.1,card,cancelled
R021764,U00509,2024-06-08,Hamburg,11.4,0.23,cash,cancelled
R021765,U01181,2025-01-25,Cologne,20.0,32.25,apple_pay,completed
R001805,U01053,2026-02-22,Cologne,17.4,30.94,apple_pay,completed
R015558,U01333,2025-01-18,Munich,21.3,35.12,paypal,completed
R023434,U00432,2025-11-30,Hamburg,14.7,2.66,card,cancelled
R012858,U00006,2025-10-28,Munich,8.4,16.27,paypal,completed
R014051,U01433,2024-08-12,Hamburg,11.2,3.3,card,cancelled
R015806,U00434,2024-06-20,Berlin,25.1,32.45,cash,completed
R003620,U00087,2025-12-30,Frankfurt,7.5,11.98,card,completed
R021048,U00275,2025-10-07,Munich,25.7,33.75,apple_pay,completed
R013570,U00745,2026-01-15,Cologne,1.7,6.15,paypal,completed
R019172,U00670,2025-11-13,Berlin,25.9,32.67,apple_pay,completed
R002336,U00431,2024-09-21,Hamburg,4.7,8.88,paypal,completed
R002443,U00703,2025-12-17,Hamburg,12.9,18.11,apple_pay,completed
R014465,U01245,2025-05-05,Munich,5.4,11.44,paypal,completed
R010365,U01681,2025-07-16,Hamburg,25.5,41.9,cash,completed
R004777,U01646,2025-07-11,Munich,8.1,15.57,card,completed
R020656,U01798,2025-10-22,Frankfurt,12.4,20.53,card,completed
R024353,U01567,2025-06-16,Munich,18.5,26.68,cash,completed
R013031,U00703,2026-02-06,Munich,8.0,16.21,card,completed
R002949,U01268,2024-12-09,Frankfurt,17.3,30.78,card,completed
R022150,U00257,2025-02-16,Hamburg,8.4,15.03,card,completed
R000342,U01015,2025-11-06,Hamburg,8.1,14.91,card,completed
R026007,U01573,2025-10-13,Munich,16.3,26.57,cash,completed
R002293,U00021,2025-10-01,Munich,10.0,14.65,paypal,completed
R009668,U00844,2025-11-05,Berlin,10.1,3.44,paypal,cancelled
R025796,U01278,2025-10-14,Cologne,9.7,15.76,cash,completed
R009919,U00057,2025-06-26,Frankfurt,27.9,38.94,paypal,completed
R003385,U01139,2025-11-26,Cologne,22.1,32.59,apple_pay,completed
R028405,U00334,2025-08-29,Berlin,11.0,1.62,paypal,cancelled
R002793,U01062,2024-06-17,Cologne,11.0,1.9,paypal,cancelled
R021925,U00301,2026-02-09,Hamburg,19.7,31.28,card,completed
R017886,U00115,2024-12-15,Berlin,11.0,1.33,apple_pay,cancelled
R029221,U01882,2024-12-04,Hamburg,22.7,32.64,paypal,completed
R020682,U00781,2024-11-21,Berlin,24.8,32.09,cash,completed
R006492,U01381,2026-06-25,Berlin,7.3,1.92,card,cancelled
R013955,U01547,2024-07-10,Munich,25.7,0.85,apple_pay,cancelled
R013496,U01949,2025-01-30,Berlin,25.0,35.84,cash,completed
R024836,U00728,2025-02-20,Hamburg,25.4,41.01,paypal,completed
R026223,U01651,2024-10-02,Frankfurt,15.2,23.88,card,completed
R017420,U01279,2025-06-17,Berlin,12.7,18.32,paypal,completed
R009433,U01137,2024-12-24,Cologne,2.7,6.78,cash,completed
R018884,U01657,2026-02-23,Cologne,6.5,13.02,cash,completed
R009863,U01968,2025-04-06,Cologne,18.0,24.25,apple_pay,completed
R007278,U00959,2025-03-09,Berlin,4.9,9.86,card,completed
R007111,U01561,2024-06-27,Cologne,25.7,32.25,paypal,completed
R006077,U00288,2026-02-01,Frankfurt,16.3,28.1,cash,completed
R001472,U00249,2026-05-31,Cologne,20.5,2.24,apple_pay,cancelled
R000939,U00556,2026-05-18,Frankfurt,22.6,32.79,card,completed
R013910,U00537,2025-03-11,Berlin,17.4,2.09,apple_pay,cancelled
R014727,U01874,2026-03-30,Frankfurt,23.9,34.65,apple_pay,completed
R008575,U01070,2025-10-28,Cologne,26.1,44.52,card,completed
R021483,U01690,2025-11-21,Cologne,22.4,37.15,apple_pay,completed
R005923,U00406,2025-08-05,Hamburg,26.4,40.04,card,completed
R014735,U00345,2025-02-21,Frankfurt,7.9,14.32,paypal,completed
R008460,U01940,2025-12-05,Berlin,24.0,30.96,apple_pay,completed
R027108,U01899,2025-07-10,Frankfurt,14.8,2.82,paypal,cancelled
R018971,U00705,2024-09-24,Hamburg,5.8,11.14,paypal,completed
R012228,U00638,2026-05-13,Munich,3.0,6.8,paypal,completed
R027776,U01319,2025-01-06,Hamburg,14.8,22.51,apple_pay,completed
R012284,U00971,2025-12-05,Cologne,10.7,18.87,paypal,completed
R029918,U01331,2024-02-13,Munich,5.4,10.47,cash,completed
R016065,U01084,2026-02-11,Cologne,5.0,9.16,card,completed
R004619,U00743,2024-07-26,Munich,26.1,33.45,paypal,completed
R027318,U01146,2026-03-15,Cologne,27.1,34.04,card,completed
R017832,U01900,2025-07-12,Hamburg,24.3,34.72,apple_pay,completed
R008144,U00430,2025-05-29,Berlin,19.9,31.54,apple_pay,completed
R016863,U01646,2025-07-22,Hamburg,11.6,17.95,card,completed
R015071,U00020,2024-12-18,Munich,21.9,37.03,card,completed
R003331,U00558,2024-11-15,Hamburg,26.3,38.81,apple_pay,completed
R024554,U01175,2026-01-30,Frankfurt,2.9,7.26,apple_pay,completed
R013353,U00141,2026-02-09,Hamburg,27.2,2.88,paypal,cancelled
R011020,U01760,2025-12-18,Berlin,8.5,15.46,paypal,completed
R023244,U00361,2026-05-12,Munich,25.1,36.28,paypal,completed
R024082,U00104,2025-04-06,Frankfurt,26.4,40.43,paypal,completed
R000635,U01956,2025-07-29,Frankfurt,16.1,28.69,apple_pay,completed
R007369,U00022,2026-06-20,Cologne,5.6,11.39,paypal,completed
R013569,U01119,2026-01-05,Hamburg,26.9,45.53,cash,completed
R000590,U01359,2024-10-07,Berlin,17.8,23.32,apple_pay,completed
R022011,U01616,2025-07-23,Berlin,12.6,19.08,paypal,completed
R025624,U00636,2025-07-25,Frankfurt,23.1,40.25,paypal,completed
R029095,U00842,2025-10-29,Frankfurt,2.1,6.45,cash,completed
R020835,U01900,2025-11-29,Cologne,11.2,19.64,paypal,completed
R010696,U00299,2025-01-03,Munich,1.1,5.07,paypal,completed
R004012,U01250,2026-02-01,Berlin,24.7,42.23,card,completed
R003794,U00481,2026-01-15,Cologne,18.4,29.07,cash,completed
R002144,U01430,2025-05-17,Munich,21.9,29.89,card,completed
R018140,U00927,2026-03-15,Cologne,21.9,31.25,cash,completed
R009541,U00660,2024-05-24,Munich,27.9,44.15,apple_pay,completed
R011951,U00279,2026-04-01,Frankfurt,23.0,32.91,card,completed
R012426,U01773,2026-03-06,Berlin,19.2,29.62,card,completed
R026192,U01892,2025-03-08,Cologne,23.7,30.74,card,completed
R018671,U00559,2026-03-25,Hamburg,14.8,23.4,paypal,completed
R014792,U01123,2025-02-05,Berlin,12.7,1.07,paypal,cancelled
R022927,U00390,2025-10-31,Berlin,9.6,17.52,apple_pay,completed
R021824,U01169,2025-12-19,Cologne,27.2,3.53,card,cancelled
R001312,U01459,2024-12-26,Frankfurt,20.5,34.47,paypal,completed
R029589,U01389,2025-07-24,Berlin,2.8,3.59,cash,cancelled
R000144,U00900,2026-06-13,Hamburg,25.1,39.24,card,completed
R022494,U00065,2024-11-07,Frankfurt,23.2,36.95,cash,completed
R014394,U01022,2026-01-25,Cologne,4.3,9.75,cash,completed
R003971,U01922,2025-11-20,Berlin,7.5,2.76,paypal,cancelled
R000666,U01082,2025-05-01,Frankfurt,10.2,16.94,card,completed
R025799,U01436,2026-05-24,Berlin,7.8,15.21,paypal,completed
R024426,U01220,2025-04-25,Hamburg,11.1,18.58,card,completed
R008606,U01547,2025-05-30,Hamburg,11.7,18.86,card,completed
R015421,U00440,2025-11-13,Cologne,9.7,18.32,apple_pay,completed
R018750,U01686,2025-02-06,Frankfurt,17.5,26.49,apple_pay,completed
R000527,U00038,2025-11-15,Berlin,5.6,12.39,card,completed
R022513,U01629,2025-06-11,Frankfurt,3.2,7.75,card,completed
R013410,U00754,2024-11-14,Berlin,25.5,33.69,paypal,completed
R029079,U00066,2025-06-05,Munich,,7.1,cash,completed
R002781,U01660,2025-01-22,Cologne,18.1,32.11,card,completed
R010900,U00458,2024-11-27,Munich,25.5,36.06,paypal,completed
R021777,U00837,2026-04-24,Munich,4.6,10.52,cash,completed
R010403,U00954,2024-02-20,Berlin,11.9,20.58,apple_pay,completed
R018230,U01961,2026-04-11,Cologne,9.0,14.36,paypal,completed
R027875,U01606,2024-12-22,Munich,21.4,35.1,cash,completed
R010296,U01457,2025-07-10,Berlin,5.2,11.13,apple_pay,completed
R017730,U00897,2026-02-01,Berlin,2.9,8.03,cash,completed
R026474,U00087,2026-05-24,Munich,23.2,34.2,apple_pay,completed
R028154,U01045,2025-10-23,Berlin,23.3,36.69,cash,completed
R003366,U01622,2025-05-17,Frankfurt,17.0,28.12,card,completed
R000121,U01156,2025-08-07,Hamburg,3.6,8.31,paypal,completed
R022128,U01881,2024-08-04,Frankfurt,19.0,28.3,paypal,completed
R002142,U01813,2025-03-24,Hamburg,23.8,38.45,paypal,completed
R022220,U00807,2026-02-28,Munich,23.1,40.14,paypal,completed
R020037,U01707,2025-06-11,Frankfurt,26.5,34.72,paypal,completed
R000542,U01258,2025-03-25,Hamburg,25.7,39.75,apple_pay,completed
R023323,U01802,2026-02-22,Hamburg,13.6,20.19,paypal,completed
R026133,U01366,2024-12-06,Munich,13.4,18.47,paypal,completed
R010300,U00903,2025-09-27,Hamburg,1.2,4.84,apple_pay,completed
R019222,U00519,2025-10-07,Hamburg,,22.05,cash,completed
R029299,U01909,2025-08-01,Hamburg,24.3,40.5,card,completed
R007473,U01365,2025-07-21,Cologne,5.7,10.22,card,completed
R001819,U00970,2024-11-01,Frankfurt,18.5,30.09,apple_pay,completed
R010146,U00307,2025-06-11,Munich,20.3,31.1,apple_pay,completed
R020924,U01892,2025-04-02,Frankfurt,20.3,35.13,cash,completed
R011039,U00839,2026-02-25,Cologne,12.9,21.77,cash,completed
R017036,U00338,2025-08-21,Hamburg,12.8,20.45,apple_pay,completed
R004238,U01501,2025-04-23,Cologne,10.7,15.88,card,completed
R021379,U01725,2026-05-25,Berlin,15.6,22.31,card,completed
R026658,U00280,2026-01-31,Berlin,6.3,10.66,cash,completed
R015572,U01591,2024-09-09,Frankfurt,17.3,23.23,card,completed
R009192,U01032,2025-12-01,Berlin,15.7,27.14,paypal,completed
R007628,U01280,2025-03-19,Berlin,28.0,46.01,cash,completed
R022490,U00066,2025-01-19,Munich,9.9,1.01,card,cancelled
R021884,U01916,2025-01-14,Munich,3.1,7.77,card,completed
R010793,U00891,2024-06-29,Berlin,5.4,9.77,apple_pay,completed
R022118,U01837,2025-04-03,Cologne,10.2,16.47,paypal,completed
R008371,U01424,2024-05-11,Berlin,14.4,19.67,cash,completed
R028008,U00880,2024-11-24,Berlin,27.7,39.93,paypal,completed
R020715,U00079,2025-04-09,Frankfurt,8.6,14.0,cash,completed
R020647,U01470,2026-05-11,Frankfurt,2.8,7.1,card,completed
R007399,U00939,2026-01-15,Berlin,20.0,30.9,card,completed
R007147,U00678,2024-06-07,Cologne,22.7,39.18,paypal,completed
R019422,U00834,2025-11-02,Hamburg,14.6,21.22,card,completed
R002826,U01337,2026-01-06,Frankfurt,24.3,33.34,paypal,completed
R008165,U01382,2024-11-18,Munich,11.3,19.05,paypal,completed
R022562,U00994,2024-08-26,Cologne,7.8,15.71,paypal,completed
R012157,U01285,2024-08-23,Cologne,11.0,19.35,card,completed
R029553,U01444,2025-11-12,Hamburg,17.0,24.22,paypal,completed
R020129,U00221,2025-11-25,Hamburg,21.0,36.04,apple_pay,completed
R027740,U01451,2025-01-29,Berlin,15.1,23.28,paypal,completed
R004328,U01994,2025-11-30,Berlin,27.4,35.78,apple_pay,completed
R029571,U01371,2024-10-05,Hamburg,15.1,1.53,paypal,cancelled
R004313,U01316,2025-03-18,Cologne,18.7,26.87,apple_pay,completed
R011289,U00197,2025-12-23,Frankfurt,9.4,18.3,cash,completed
R009150,U01450,2026-02-27,Munich,12.8,19.16,apple_pay,completed
R005352,U00780,2025-06-14,Cologne,7.1,11.44,card,completed
R010663,U01684,2025-06-11,Berlin,26.5,43.18,cash,completed
R016820,U00341,2025-06-14,Berlin,3.0,8.23,paypal,completed
R024921,U01297,2025-10-11,Frankfurt,25.7,39.43,cash,completed
R023222,U00957,2025-07-17,Cologne,5.4,10.94,apple_pay,completed
R000853,U01326,2024-02-02,Munich,1.5,5.32,card,completed
R025708,U01575,2025-08-03,Frankfurt,25.5,35.17,card,completed
R028425,U00655,2024-11-08,Cologne,4.1,8.29,card,completed
R006461,U01374,2025-09-04,Hamburg,15.2,22.09,apple_pay,completed
R012506,U01832,2025-03-14,Frankfurt,5.7,11.9,paypal,completed
R017256,U00276,2024-11-19,Berlin,27.7,39.5,cash,completed
R014704,U01413,2024-11-04,Berlin,9.3,15.55,card,completed
R012221,U00423,2024-05-01,Cologne,11.0,21.01,paypal,completed
R010987,U01879,2026-06-23,Cologne,21.2,32.54,apple_pay,completed
R009743,U01745,2025-06-11,Munich,18.2,27.55,cash,completed
R016907,U00228,2024-06-26,Munich,11.7,20.86,cash,completed
R026854,U00008,2025-02-16,Cologne,22.4,33.36,apple_pay,completed
R013323,U00296,2025-08-23,Cologne,2.0,6.54,card,completed
R012964,U01223,2026-03-23,Cologne,2.4,6.89,paypal,completed
R020726,U00158,2026-01-08,Frankfurt,23.0,35.9,cash,completed
R008900,U00641,2026-02-28,Munich,21.8,0.4,apple_pay,cancelled
R005118,U00969,2026-04-05,Frankfurt,23.3,35.67,paypal,completed
R003419,U00765,2026-02-26,Berlin,10.8,17.1,cash,completed
R010393,U01105,2025-05-24,Munich,24.3,36.2,card,completed
R023740,U00663,2025-02-17,Cologne,8.4,13.45,cash,completed
R021472,U01126,2026-01-19,Hamburg,6.7,12.91,card,completed
R028051,U01833,2024-08-01,Hamburg,26.3,34.92,cash,completed
R019618,U01302,2024-12-12,Munich,24.5,41.1,paypal,completed
R020361,U01686,2024-03-17,Berlin,24.1,38.29,cash,completed
R025623,U01698,2025-03-11,Frankfurt,8.6,16.92,paypal,completed
R015542,U00456,2025-12-26,Frankfurt,7.7,13.74,apple_pay,completed
R000234,U00756,2024-03-17,Cologne,19.8,34.02,apple_pay,completed
R024224,U00178,2024-08-21,Hamburg,21.8,3.6,paypal,cancelled
R001671,U00065,2024-10-01,Cologne,11.3,18.08,card,completed
R027279,U01049,2024-11-09,Frankfurt,14.3,2.08,paypal,cancelled
R016143,U01626,2026-06-09,Frankfurt,25.7,32.55,cash,completed
R000944,U01246,2025-02-16,Munich,3.4,8.77,cash,completed
R024810,U01063,2025-03-07,Cologne,5.8,10.87,card,completed
R021213,U01927,2024-12-15,Cologne,9.9,19.28,apple_pay,completed
R001761,U00558,2024-12-26,Frankfurt,,22.22,paypal,completed
R018999,U00662,2025-04-27,Hamburg,18.6,31.67,paypal,completed
R002116,U01488,2025-02-28,Cologne,24.2,35.81,cash,completed
R027168,U00355,2025-02-19,Hamburg,9.4,18.32,apple_pay,completed
R018351,U00939,2025-12-01,Hamburg,1.5,5.2,paypal,completed
R006162,U00190,2025-06-27,Frankfurt,22.8,29.45,paypal,completed
R002798,U01682,2024-10-16,Frankfurt,5.3,0.07,paypal,cancelled
R028518,U00759,2024-11-20,Cologne,20.5,36.15,paypal,completed
R000217,U00352,2026-01-29,Munich,15.7,26.54,cash,completed
R029822,U00937,2026-02-24,Berlin,11.6,20.95,card,completed
R025849,U00400,2025-11-04,Frankfurt,10.7,19.01,card,completed
R005065,U01265,2025-06-19,Frankfurt,24.2,31.94,card,completed
R014909,U01581,2025-07-03,Cologne,2.3,6.23,paypal,completed
R022603,U00063,2025-07-05,Hamburg,2.3,6.28,paypal,completed
R025679,U00716,2025-02-14,Cologne,6.2,3.59,card,cancelled
R026683,U00607,2026-02-11,Hamburg,4.3,9.71,paypal,completed
R004861,U00446,2024-08-04,Munich,2.9,7.61,apple_pay,completed
R022789,U01177,2026-06-12,Munich,10.8,16.83,cash,completed
R020010,U01279,2025-07-31,Frankfurt,10.8,17.93,cash,completed
R026328,U01504,2026-05-25,Cologne,26.2,36.09,card,completed
R005062,U00167,2025-12-29,Berlin,16.2,26.78,paypal,completed
R010745,U00444,2025-11-23,Frankfurt,14.3,19.49,apple_pay,completed
R013236,U00976,2025-02-13,Hamburg,14.7,20.72,apple_pay,completed
R019547,U01361,2025-05-21,Berlin,23.0,37.06,card,completed
R002936,U00454,2024-08-06,Frankfurt,6.4,12.63,card,completed
R025297,U01812,2025-10-28,Hamburg,1.8,6.31,apple_pay,completed
R011631,U01004,2025-02-27,Hamburg,10.2,16.13,apple_pay,completed
R002137,U00485,2025-09-26,Cologne,11.1,16.18,paypal,completed
R019000,U00193,2025-10-04,Cologne,8.0,0.33,cash,cancelled
R003467,U01511,2025-08-08,Cologne,13.3,19.28,card,completed
R016018,U00434,2024-12-28,Hamburg,5.1,11.0,card,completed
R024591,U01896,2025-12-01,Berlin,7.0,13.8,paypal,completed
R015904,U00466,2024-11-23,Cologne,24.5,38.43,cash,completed
R006315,U00434,2024-11-26,Hamburg,9.4,14.18,paypal,completed
R007341,U01139,2025-12-01,Munich,19.2,33.39,paypal,completed
R013232,U00386,2025-09-01,Munich,4.8,9.82,cash,completed
R025077,U00478,2025-12-09,Munich,1.5,5.41,card,completed
R002561,U00715,2026-02-04,Munich,18.1,26.32,apple_pay,completed
R006874,U01919,2025-08-02,Munich,21.1,27.61,card,completed
R022858,U00176,2024-05-21,Berlin,4.6,10.39,apple_pay,completed
R010335,U00819,2026-06-16,Berlin,8.5,14.89,cash,completed
R020540,U01737,2026-04-10,Hamburg,12.6,18.89,cash,completed
R023703,U00891,2024-12-13,Cologne,19.8,27.51,cash,completed
R027300,U01167,2026-06-14,Cologne,14.6,2.64,paypal,cancelled
R012655,U00378,2025-02-24,Frankfurt,3.0,7.97,apple_pay,completed
R024807,U01296,2025-03-31,Frankfurt,5.4,11.31,card,completed
R016356,U00810,2025-12-17,Munich,10.2,15.23,card,completed
R000591,U00457,2026-03-21,Berlin,15.5,27.15,paypal,completed
R017570,U01087,2026-06-02,Cologne,18.0,31.32,apple_pay,completed
R011379,U01676,2025-10-20,Hamburg,21.6,28.84,paypal,completed
R007546,U00997,2024-07-16,Hamburg,22.3,37.89,card,completed
R027192,U01623,2025-03-13,Frankfurt,11.7,0.42,cash,cancelled
R019535,U01568,2025-04-20,Frankfurt,23.8,39.81,apple_pay,completed
R028512,U00856,2025-04-11,Hamburg,18.6,31.43,cash,completed
R011036,U01033,2025-11-06,Hamburg,25.6,33.49,paypal,completed
R018361,U01222,2025-08-13,Frankfurt,16.2,21.63,card,completed
R012586,U01726,2025-05-08,Cologne,9.5,18.41,paypal,completed
R019206,U01154,2026-01-29,Frankfurt,2.7,6.74,card,completed
R004180,U01214,2026-01-17,Frankfurt,23.8,41.12,cash,completed
R019151,U00044,2024-06-12,Cologne,11.8,22.05,card,completed
R000632,U00885,2026-02-07,Munich,16.4,25.66,card,completed
R001859,U01870,2025-01-08,Munich,13.1,19.39,card,completed
R007299,U01017,2026-05-24,Munich,27.5,41.62,card,completed
R014290,U01443,2025-04-04,Cologne,25.3,38.84,paypal,completed
R008677,U01477,2026-02-04,Berlin,5.8,11.35,paypal,completed
R010697,U00946,2025-09-04,Hamburg,3.7,8.26,card,completed
R022813,U00326,2024-10-08,Cologne,9.0,15.49,cash,completed
R004696,U00851,2024-05-14,Berlin,6.6,13.76,apple_pay,completed
R002568,U00696,2025-08-20,Munich,2.0,5.7,card,completed
R001659,U00440,2025-08-30,Berlin,6.5,13.23,paypal,completed
R011765,U00485,2026-03-25,Berlin,7.1,11.65,paypal,completed
R007954,U00214,2025-03-07,Munich,20.1,26.95,paypal,completed
R030259,U09041,2025-02-21,Munich,15.6,23.78,apple_pay,completed
R029935,U00038,2026-01-03,Hamburg,14.6,9.23,cash,cancelled
R016990,U01811,2025-06-25,Cologne,,33.18,paypal,completed
R019330,U00414,2025-11-04,Frankfurt,21.1,27.43,paypal,completed
R013740,U01928,2025-07-18,Hamburg,24.6,36.02,paypal,completed
R020004,U00495,2026-04-03,Hamburg,25.8,38.9,paypal,completed
R018167,U00674,2025-02-21,Munich,19.7,25.99,apple_pay,completed
R015629,U01222,2024-12-18,Berlin,9.6,15.82,apple_pay,completed
R025948,U01709,2025-12-27,Munich,27.5,44.43,apple_pay,completed
R011988,U01502,2026-06-15,Berlin,15.8,24.71,apple_pay,completed
R024269,U00931,2025-01-16,Hamburg,25.6,35.18,card,completed
R000457,U01641,2024-11-17,Munich,23.7,32.24,card,completed
